-471.553  39350
-471.609  39400
-471.68  39450
-471.765  39500
-471.863  39550
-471.974  39600
-472.095  39650
-472.226  39700
-472.366  39750
-472.512  39800
-472.665  39850
-472.823  39900
-472.984  39950
-473.147  40000
-473.312  40050
-473.476  40100
-473.638  40150
-473.797  40200
-473.953  40250
-474.102  40300
-474.246  40350
-474.381  40400
-474.507  40450
-474.623  40500
-474.728  40550
-474.82  40600
-474.899  40650
-474.962  40700
-475.011  40750
-475.042  40800
-475.057  40850
-475.029  40950
-474.986  41000
-474.921  41050
-474.836  41100
-474.729  41150
-474.599  41200
-474.446  41250
-474.269  41300
-474.069  41350
-473.845  41400
-473.597  41450
-473.323  41500
-473.026  41550
-472.703  41600
-472.356  41650
-471.985  41700
-471.589  41750
-471.169  41800
-470.725  41850
-470.257  41900
-469.766  41950
-469.253  42000
-468.717  42050
-468.16  42100
-467.581  42150
-466.983  42200
-466.365  42250
-465.729  42300
-465.074  42350
-464.403  42400
-463.716  42450
-463.014  42500
-462.298  42550
-461.569  42600
-460.828  42650
-460.077  42700
-459.317  42750
-458.548  42800
-457.773  42850
-456.991  42900
-456.206  42950
-455.417  43000
-454.626  43050
-453.835  43100
-453.045  43150
-452.257  43200
-451.472  43250
-450.692  43300
-449.917  43350
-449.151  43400
-448.392  43450
-447.643  43500
-446.906  43550
-446.18  43600
-445.468  43650
-444.77  43700
-444.088  43750
-443.422  43800
-442.774  43850
-442.145  43900
-441.535  43950
-440.945  44000
-440.377  44050
-439.83  44100
-439.307  44150
-438.806  44200
-438.33  44250
-437.878  44300
-437.451  44350
-437.049  44400
-436.673  44450
-436.323  44500
-435.999  44550
-435.701  44600
-435.43  44650
-435.185  44700
-434.967  44750
-434.774  44800
-434.608  44850
-434.467  44900
-434.352  44950
-434.262  45000
-434.196  45050
-434.155  45100
-434.137  45150
-434.141  45200
-434.168  45250
-434.216  45300
-434.285  45350
-434.373  45400
-434.48  45450
-434.605  45500
-434.747  45550
-434.905  45600
-435.077  45650
-435.263  45700
-435.461  45750
-435.671  45800
-435.89  45850
-436.119  45900
-436.355  45950
-436.597  46000
-436.845  46050
-437.096  46100
-437.349  46150
-437.604  46200
-437.858  46250
-438.112  46300
-438.362  46350
-438.608  46400
-438.849  46450
-439.084  46500
-439.31  46550
-439.528  46600
-439.736  46650
-439.932  46700
-440.116  46750
-440.286  46800
-440.442  46850
-440.582  46900
-440.706  46950
-440.812  47000
-440.9  47050
-440.969  47100
-441.018  47150
-441.046  47200
-441.053  47250
-441.001  47350
-440.941  47400
-440.858  47450
-440.751  47500
-440.62  47550
-440.465  47600
-440.286  47650
-440.082  47700
-439.854  47750
-439.601  47800
-439.325  47850
-439.024  47900
-438.699  47950
-438.351  48000
-437.979  48050
-437.585  48100
-437.168  48150
-436.73  48200
-436.27  48250
-435.79  48300
-435.291  48350
-434.772  48400
-434.235  48450
-433.681  48500
-433.111  48550
-432.525  48600
-431.925  48650
-431.312  48700
-430.687  48750
-430.051  48800
-429.404  48850
-428.75  48900
-428.087  48950
-427.419  49000
-426.746  49050
-426.069  49100
-425.39  49150
-424.71  49200
-424.03  49250
-423.351  49300
-422.676  49350
-422.005  49400
-421.34  49450
-420.681  49500
-420.03  49550
-419.389  49600
-418.759  49650
-418.14  49700
-417.535  49750
-416.943  49800
-416.367  49850
-415.808  49900
-415.265  49950
-414.742  50000
-414.238  50050
-413.754  50100
-413.291  50150
-412.85  50200
-412.432  50250
-412.038  50300
-411.668  50350
-411.322  50400
-411.002  50450
-410.707  50500
-410.438  50550
-410.196  50600
-409.98  50650
-409.791  50700
-409.629  50750
-409.494  50800
-409.386  50850
-409.305  50900
-409.251  50950
-409.223  51000
-409.221  51050
-409.245  51100
-409.295  51150
-409.37  51200
-409.469  51250
-409.592  51300
-409.738  51350
-409.907  51400
-410.097  51450
-410.308  51500
-410.539  51550
-410.789  51600
-411.058  51650
-411.343  51700
-411.644  51750
-411.96  51800
-412.29  51850
-412.633  51900
-412.987  51950
-413.351  52000
-413.724  52050
-414.105  52100
-414.492  52150
-414.884  52200
-415.28  52250
-415.679  52300
-416.078  52350
-416.478  52400
-416.876  52450
-417.272  52500
-417.663  52550
-418.05  52600
-418.429  52650
-418.801  52700
-419.164  52750
-419.517  52800
-419.859  52850
-420.188  52900
-420.504  52950
-420.805  53000
-421.091  53050
-421.36  53100
-421.612  53150
-421.845  53200
-422.059  53250
-422.254  53300
-422.428  53350
-422.581  53400
-422.712  53450
-422.821  53500
-422.907  53550
-422.97  53600
-423.009  53650
-423.025  53700
-422.984  53800
-422.927  53850
-422.846  53900
-422.741  53950
-422.612  54000
-422.458  54050
-422.281  54100
-422.081  54150
-421.858  54200
-421.612  54250
-421.345  54300
-421.055  54350
-420.745  54400
-420.415  54450
-420.066  54500
-419.697  54550
-419.311  54600
-418.908  54650
-418.49  54700
-418.056  54750
-417.608  54800
-417.147  54850
-416.675  54900
-416.192  54950
-415.7  55000
-415.199  55050
-414.691  55100
-414.178  55150
-413.66  55200
-413.138  55250
-412.615  55300
-412.092  55350
-411.569  55400
-411.048  55450
-410.53  55500
-410.017  55550
-409.51  55600
-409.01  55650
-408.519  55700
-408.037  55750
-407.567  55800
-407.108  55850
-406.663  55900
-406.233  55950
-405.818  56000
-405.42  56050
-405.04  56100
-404.679  56150
-404.337  56200
-404.016  56250
-403.717  56300
-403.439  56350
-403.185  56400
-402.955  56450
-402.748  56500
-402.567  56550
-402.411  56600
-402.281  56650
-402.177  56700
-402.1  56750
-402.05  56800
-402.026  56850
-402.03  56900
-402.06  56950
-402.118  57000
-402.203  57050
-402.314  57100
-402.452  57150
-402.617  57200
-402.807  57250
-403.023  57300
-403.264  57350
-403.529  57400
-403.818  57450
-404.13  57500
-404.465  57550
